Timestamp,X,Y,Z
12.84,-6.788742,-4.9727936,1.5050507
12.861,-6.278778,-4.6495667,0.3294983
12.881,-7.2280884,-5.5497894,1.3434448
12.902,-8.423981,-5.4444427,1.4823151
12.924,-8.423981,-5.4444427,1.4823151
12.945,-10.787064,-4.8027954,0.419281
12.965,-10.787064,-4.8027954,0.419281
12.986,-10.39801,-6.5924683,5.184952
13.007,-10.390823,-7.177841,2.4519653
13.028,-13.735519,-7.669861,-1.0735016
13.049,-14.358017,-8.937592,0.81433105
13.07,-11.3281555,-9.332626,3.2480316
13.091,-7.479477,-8.928009,0.53660583
13.111,-7.8685303,-8.301926,-2.4214325
13.132,-8.756775,-10.363327,-0.9466095
13.154,-8.756775,-10.363327,-0.9466095
13.175,-7.8972626,-11.51973,2.7691956
13.196,-8.006195,-9.311081,0.9543915
13.216,-7.6722107,-7.21257,0.7041931
13.237,-7.108368,-5.5426025,2.1850128
13.258,-6.301529,-4.710617,2.577652
13.279,-4.325119,-4.228195,0.97714233
13.3,-4.325119,-4.228195,0.97714233
13.321,-2.7784576,-3.5865479,-1.288971
13.341,-3.8055725,-3.1508026,-1.6074066
13.362,-3.8055725,-3.1508026,-1.6074066
13.383,-3.7253723,-3.1077118,-0.8089447
13.404,-3.2357483,-3.187912,0.9316406
13.425,-3.289627,-2.8634949,-0.020050049
13.446,-4.933243,-2.638443,-1.7091522
13.467,-5.7712097,-2.512741,-2.1520844
13.488,-5.7712097,-2.512741,-2.1520844
13.509,-9.445114,-2.0506592,-6.1144867
13.53,-9.445114,-2.0506592,-6.1144867
13.553,-17.293304,-3.3746643,-4.340393
13.573,-17.093384,-5.19545,-0.6509247
13.594,-17.093384,-5.19545,-0.6509247
13.615,-11.382019,-5.51149,-6.9907684
13.636,-9.714462,-6.927658,-6.8997955
13.657,-11.733963,-6.936035,-2.8188782
13.678,-12.352875,-6.8235016,-1.1381378
13.699,-7.218506,-5.081726,-2.6081848
13.721,-7.218506,-5.081726,-2.6081848
13.742,-3.9767609,-4.532257,-2.360382
13.762,-9.563629,-2.895813,-1.6792297
13.783,-8.5401,-5.152359,7.5516205
13.804,-8.5401,-5.152359,7.5516205
13.825,-10.24118,-4.8901825,-0.69999695
13.846,-10.24118,-4.8901825,-0.69999695
13.866,-9.463074,-4.9536285,1.0286102
13.887,-7.401657,-5.51268,0.15711975
13.908,-5.9411926,-4.671112,-1.0327911
13.929,-5.154709,-3.823578,-2.012024
13.95,-6.238083,-3.6487885,-1.589447
13.97,-6.238083,-3.6487885,-1.589447
13.991,-7.80867,-4.240158,0.96995544
14.012,-7.8613434,-4.1084747,1.0944519
14.033,-6.673828,-4.5214844,1.2776031
14.054,-7.053299,-5.878998,2.5154114
14.075,-8.93515,-5.3953705,1.1890259
14.096,-8.93515,-5.3953705,1.1890259
14.116,-10.97142,-5.339096,1.1531067
14.137,-10.97142,-5.339096,1.1531067
14.158,-10.016129,-6.1423492,2.5704803
14.179,-11.310196,-7.8733673,0.6826477
14.2,-11.310196,-7.8733673,0.6826477
14.22,-14.2885895,-8.509018,1.715744
14.241,-11.495743,-7.338257,2.8721466
14.262,-11.495743,-7.338257,2.8721466
14.283,-5.325882,-6.9503937,-2.6045837
14.304,-5.25885,-8.553314,2.4723206
14.324,-5.25885,-8.553314,2.4723206
14.345,-9.569611,-10.27594,4.914398
14.366,-8.83699,-10.138275,-0.57910156
14.387,-8.564041,-8.277985,-2.5435333
14.408,-9.549255,-6.4152985,-0.39474487
14.428,-8.522156,-4.9021606,0.300766
14.449,-8.522156,-4.9021606,0.300766
14.47,-4.7153625,-4.058197,-0.26545715
14.49,-3.4560242,-2.717453,-0.10145569
14.511,-2.8347168,-2.8335724,0.3175354
14.532,-2.8347168,-2.8335724,0.3175354
14.553,-2.2385712,-2.7282257,0.52104187
14.574,-2.5881195,-2.3140259,-0.9071045
14.594,-3.0142822,-2.081787,-1.1070099
14.615,-4.886551,-2.243393,-1.4398041
14.636,-4.886551,-2.243393,-1.4398041
14.656,-7.123932,-2.3750763,-4.487625
14.677,-9.076401,-3.579361,-9.911697
14.698,-9.076401,-3.579361,-9.911697
14.719,-19.365494,-5.35466,-7.7700806
14.74,-19.365494,-5.35466,-7.7700806
14.76,-16.573853,-4.911743,-9.578903
14.781,-14.60701,-3.6212616,-10.345047
14.802,-9.400818,-6.667877,1.7193451
14.823,-7.386093,-9.230881,10.203186
14.844,-9.097961,-8.002655,8.661331
14.864,12.823364,-8.552124,-11.074081
14.885,-12.180496,-3.8822327,-1.4194641
14.906,-9.437927,-7.6973877,10.683228
14.927,-9.740799,-6.651123,6.996155
14.948,-9.740799,-6.651123,6.996155
14.969,-8.797485,-4.705841,-2.6668396
14.989,-7.1490784,-5.521057,0.51145935
15.01,-7.1490784,-5.521057,0.51145935
15.031,-5.866974,-4.966797,-0.33728027
15.052,-6.2177277,-3.6045074,-1.6098022
15.072,-5.5736847,-3.1627655,-1.5188141
15.093,-5.5736847,-3.1627655,-1.5188141
15.114,-7.431595,-3.9540558,0.1116333
15.136,-7.9475403,-4.551407,-0.028427124
15.157,-7.9930267,-4.995529,0.06614685
15.177,-8.614319,-4.7621,-1.3536224
15.198,-8.316254,-4.7393494,-1.0076599
15.219,-8.582001,-5.622818,0.6227875
15.239,-10.886429,-5.5904846,0.19781494
15.26,-12.170914,-6.10524,-0.55874634
15.281,-12.170914,-6.10524,-0.55874634
15.302,-14.208374,-7.56691,-2.4932556
15.323,-14.044373,-8.4767,-0.72872925
15.344,-10.57518,-8.959137,1.0381927
15.364,-10.57518,-8.959137,1.0381927
15.385,-6.732483,-9.5074005,-1.6181793
15.406,-7.4220123,-11.407211,1.7983398
15.427,-9.114716,-11.735214,1.4691467
15.448,-10.212448,-10.706894,-1.8049316
15.468,-8.564041,-10.183762,-2.280182
15.489,-8.564041,-10.183762,-2.280182
15.51,-8.060074,-7.70697,-0.85084534
15.53,-5.8813477,-4.606476,0.4671631
15.551,-2.9795685,-3.0083466,0.6754608
15.572,-2.5378418,-2.4349365,1.0800934
15.592,-2.087738,-2.1871338,0.39294434
15.613,-2.087738,-2.1871338,0.39294434
15.637,-2.3834229,-2.7940674,0.03981018
15.657,-2.973587,-3.4201508,-0.4809265
15.678,-2.973587,-3.4201508,-0.4809265
15.699,-4.313141,-3.5350647,-1.7151489
15.719,-5.3474426,-3.3782501,-3.2917328
15.74,-7.357376,-3.409378,-7.855072
15.761,-11.949448,-4.2413635,-10.190613
15.782,-16.388306,-4.7716675,-9.897324
15.803,-18.986008,-5.239746,-6.7824707
15.823,-13.713974,-5.002716,-7.578537
15.844,-11.56398,-4.7944183,-6.420944
15.864,-11.56398,-4.7944183,-6.420944
15.885,-8.258789,-6.7744293,-4.743805
15.906,-10.566803,-7.615982,1.6391296
15.927,-11.377228,-7.094055,7.169739
15.948,3.4404755,-7.201782,-0.32411194
15.969,3.4404755,-7.201782,-0.32411194
15.989,-5.3869476,-5.287628,-3.1420898
16.01,-11.919525,-4.010315,4.30867
16.031,-9.273926,-5.0158844,1.8594055
16.052,-10.1262665,-6.540985,-0.56832886
16.072,-10.1262665,-6.540985,-0.56832886
16.093,-8.85733,-5.4947205,-1.5379791
16.114,-8.85733,-5.4947205,-1.5379791
16.135,-6.3829346,-5.1427765,1.454773
16.156,-5.8681793,-4.001938,-1.0292053
16.176,-6.6163635,-3.337555,-2.0551147
16.197,-7.0161896,-3.7553406,-0.8699951
16.218,-7.4591217,-4.1659393,0.6611023
16.238,-7.1849823,-4.607666,0.97714233
16.259,-6.962326,-5.6443634,1.2668304
16.28,-6.962326,-5.6443634,1.2668304
16.3,-7.933182,-6.078903,-0.08947754
16.321,-7.933182,-6.078903,-0.08947754
16.341,-11.037262,-4.6579437,-1.3248901
16.362,-11.3042145,-6.278824,0.6634979
16.385,-9.926346,-8.1271515,0.98072815
16.405,-13.473358,-7.501068,-2.5267792
16.426,-14.375977,-7.7644196,-2.47052
16.446,-14.375977,-7.7644196,-2.47052
16.467,-14.375977,-7.7644196,-2.47052
16.488,-9.652206,-7.994278,0.10923767
16.509,-6.924011,-10.501007,4.009384
16.529,-8.455109,-10.915192,1.0501556
16.55,-9.52771,-9.713303,-4.8335876
16.571,-9.52771,-9.713303,-4.8335876
16.591,-9.631866,-9.202148,1.1459198
16.612,-8.610733,-7.1946106,1.2177582
16.633,-7.7344513,-5.4205017,0.6634979
16.653,-4.1096344,-3.6703491,-0.0140686035
16.674,-2.752121,-2.938919,0.07571411
16.695,-2.05661,-2.5426788,0.32232666
16.716,-2.05661,-2.5426788,0.32232666
16.737,-1.9835815,-2.4481049,0.73890686
16.758,-2.048233,-2.6731567,0.6622925
16.778,-2.9316864,-3.1041107,0.51026917
16.799,-4.2018127,-3.433319,-0.2893982
16.82,-4.839859,-3.326767,-1.494873
16.841,-4.839859,-3.326767,-1.494873
16.861,-7.6590424,-3.2310028,-9.383774
16.882,-12.661728,-4.5454254,-11.657074
16.903,-16.788132,-5.552185,-8.89296
16.924,-16.450546,-6.405716,-7.063797
16.945,-13.685242,-4.896179,-7.6623383
16.965,-13.685242,-4.896179,-7.6623383
16.986,-10.283081,-6.0358124,-7.005127
17.007,-6.7827606,-9.347,8.511688
17.027,-8.008591,-9.058487,9.438248
17.048,-8.008591,-9.058487,9.438248
17.069,6.7971497,-7.2209473,-13.711288
17.089,-7.3789215,-4.7908325,-1.2207489
17.11,-7.3789215,-4.7908325,-1.2207489
17.131,-12.817352,-4.1312256,6.772293
17.152,-8.481445,-5.6838684,2.7416687
17.173,-7.5692596,-6.3123474,-2.9517517
17.193,-7.115555,-5.9089203,0.45999146
17.214,-6.658264,-5.006302,0.20141602
17.235,-6.658264,-5.006302,0.20141602
17.255,-6.194977,-3.7972412,-1.5188141
17.276,-6.3039246,-4.2413635,-1.1656799
17.297,-6.3039246,-4.2413635,-1.1656799
17.318,-7.1035767,-4.527466,-0.60902405
17.339,-7.530945,-4.424515,-0.56114197
17.359,-6.812683,-5.4635925,0.3390808
17.38,-7.633896,-5.562958,0.6527252
17.4,-8.323425,-5.169113,-1.3416443
17.421,-8.323425,-5.169113,-1.3416443
17.442,-10.134644,-6.0645447,-2.2083435
17.463,-12.078735,-7.39093,-0.87716675
17.483,-13.201614,-8.226501,-1.273407
17.504,-13.201614,-8.226501,-1.273407
17.525,-13.997681,-10.120316,0.29359436
17.546,-13.997681,-10.120316,0.29359436
17.566,-8.209702,-8.008636,-0.7083893
17.587,-5.677841,-8.659851,-1.1321564
17.608,-6.7468414,-9.767181,3.4252014
17.628,-9.985001,-10.205322,-2.4884644
17.65,-9.355331,-10.39566,-1.4984741
17.671,-8.407227,-8.801117,-1.1537018
17.692,-7.9295807,-6.9958954,-0.6329651
17.713,-7.9295807,-6.9958954,-0.6329651
17.733,-7.9295807,-6.9958954,-0.6329651
17.754,-3.5757294,-3.4357147,-0.3576355
17.775,-2.2936401,-2.765335,-0.19482422
17.795,-2.2936401,-2.765335,-0.19482422
17.816,-2.3008118,-2.887436,0.3390808
17.837,-2.5486145,-3.0765839,0.18943787
17.857,-2.5486145,-3.0765839,0.18943787
17.878,-4.502289,-3.0586243,-1.4362183
17.901,-4.9248657,-3.2214355,-1.8288727
17.922,-5.443207,-3.2657166,-2.4178467
17.942,-7.1849823,-2.8144226,-7.578537
17.963,-12.823334,-4.6842804,-10.977112
17.984,-12.823334,-4.6842804,-10.977112
18.004,-16.090225,-6.5385895,-7.606079
18.025,-13.5655365,-6.017853,-7.5953064
18.046,-11.727982,-5.797592,-8.810364
18.066,-11.727982,-5.797592,-8.810364
18.087,-9.668976,-8.753235,2.6063843
18.108,-9.668976,-8.753235,2.6063843
18.128,-10.396805,-7.7392883,8.73674
18.149,3.7493286,-6.868988,0.84425354
18.17,-1.9368896,-5.871811,-7.147583
18.193,-9.886841,-4.5466156,1.7013855
18.214,-8.950714,-6.1555176,5.4135895
18.234,-9.643829,-6.596054,2.52977
18.256,-8.930359,-6.287201,-1.9976654
18.276,-8.104355,-6.450012,-1.4421997
18.297,-7.6590424,-5.3163605,-0.84724426
18.318,-7.6590424,-5.3163605,-0.84724426
18.338,-6.290756,-4.582535,-0.81611633
18.359,-6.6762238,-4.556198,-0.679657
18.38,-6.6762238,-4.556198,-0.679657
18.401,-6.931198,-4.283264,-0.7921753
18.422,-7.6913605,-4.903351,-0.5431824
18.442,-7.6913605,-4.903351,-0.5431824
18.463,-8.201324,-5.3558655,0.7808075
18.484,-7.2879333,-5.232559,0.39294434
18.504,-6.76001,-5.3091736,-0.78977966
18.526,-7.0868225,-4.916519,-0.64494324
18.547,-8.171402,-5.3953705,-0.5743103
18.568,-8.171402,-5.3953705,-0.5743103
18.588,-10.19928,-6.0322266,0.043395996
18.609,-10.47702,-6.7157593,-1.5248108
18.63,-10.47702,-6.7157593,-1.5248108
18.651,-11.987762,-9.097992,-3.1708221
18.672,-10.314209,-12.853302,-0.5096588
18.692,-7.6267242,-9.901245,-0.09906006
18.713,-6.5014496,-11.110321,0.4085083
18.734,-7.431595,-11.377274,-1.3021393
18.755,-9.44751,-11.453888,-0.20201111
18.775,-9.854523,-11.040894,-0.43304443
18.796,-8.060074,-8.189392,-1.5391693
18.817,-5.4180603,-6.9611664,-1.83844
18.838,-3.0502014,-6.031021,-2.5160065
18.858,-3.4177094,-4.7920227,-2.8296509
18.879,-3.4177094,-4.7920227,-2.8296509
18.9,-5.238495,-5.1703033,-0.07511902
18.92,-4.432846,-5.4983215,1.3111267
18.943,-4.432846,-5.4983215,1.3111267
18.963,-4.056961,-5.3127594,1.7971497
18.984,-4.8566284,-4.6172485,1.4452057
19.005,-6.4942627,-4.8219604,-0.040405273
19.025,-7.0269623,-4.8099823,1.5684967
19.046,-6.6079865,-4.5466156,2.5058289
19.067,-7.41243,-3.6392212,3.106781
19.088,-7.41243,-3.6392212,3.106781
19.109,-7.954727,-3.7146301,-3.0534973
19.13,-9.50975,-4.4508514,-3.268982
19.151,-9.255966,-4.484375,-1.8743591
19.172,-11.947052,-4.9727936,-0.04399109
19.192,-11.947052,-4.9727936,-0.04399109
19.213,-10.980988,-5.418106,0.95558167
19.234,-7.238861,-5.3199463,2.4950562
19.255,-6.3937073,-4.7321777,3.8836975
19.275,-6.3937073,-4.7321777,3.8836975
19.296,-6.6043854,-4.417328,6.616684
19.317,-7.1502686,-3.8271637,5.490204
19.338,-5.298355,-3.752945,4.3230286
19.36,-5.376175,-3.55542,8.35965
19.381,-5.7508545,-4.0665894,8.777451
19.402,-5.7508545,-4.0665894,8.777451
19.43,-6.308716,-4.5538025,5.9546814
19.45,-6.308716,-4.5538025,5.9546814
19.471,-5.6598816,-5.133194,6.2754974
19.492,-6.2967377,-4.44606,6.0803833
19.512,-6.2967377,-4.44606,6.0803833
19.534,-5.3282776,-4.3359375,7.648575
19.555,-4.637558,-4.144394,7.0189056
19.575,-4.1718903,-3.9648285,6.415558
19.596,-3.7229767,-3.6164703,7.6162567
19.617,-3.7229767,-3.6164703,7.6162567
19.638,-4.247299,-3.7900543,7.8018036
19.659,-4.247299,-3.7900543,7.8018036
19.68,-3.356659,-3.6619568,8.134598
19.7,-3.1543427,-3.7792816,8.706818
19.721,-3.1543427,-3.7792816,8.706818
19.742,-3.6679077,-3.9456787,8.327332
19.763,-3.4560242,-3.926529,8.486542
19.784,-3.4488373,-4.082138,8.336914
19.805,-3.5027008,-3.8259583,8.668503
19.826,-2.6120605,-3.6631622,8.613449
19.847,-2.3199615,-3.6954803,8.589493
19.868,-2.5905151,-3.7014618,8.354874
19.889,-2.3858032,-3.4680328,8.922287
19.91,-2.5198822,-3.4835968,8.475769
19.931,-2.2301788,-3.6655579,8.286636
19.952,-2.352295,-3.6212616,7.916733
19.973,-2.7066345,-3.4752197,8.478165
19.995,-2.7066345,-3.4752197,8.478165
20.016,-2.7066345,-3.4752197,8.478165
20.037,-2.5845337,-3.3830414,8.824127
20.058,-2.2780762,-3.1663666,8.59668
20.078,-2.2780762,-3.1663666,8.59668
20.1,-1.7465515,-3.148407,8.905533
20.123,-2.2385712,-2.9855957,8.572739
